1, 0, 1.1000642776489258
1, 1, 1.2903796434402466
1, 100, 0.12955114245414734
1, 200, 0.1273847073316574
1, 300, 0.14872676134109497
1, 400, 0.09942251443862915
1, 500, 0.10664056986570358
1, 600, 0.07544802874326706
1, 700, 0.16262416541576385
1, 800, 0.19435176253318787
1, 900, 0.11668001860380173
1, 1000, 0.10842934250831604
1, 1100, 0.1156974583864212
1, 1200, 0.11254049092531204
1, 1300, 0.10169053822755814
1, 1400, 0.11820366233587265
1, 1500, 0.17289482057094574
1, 1600, 0.09747358411550522
1, 1700, 0.07629695534706116
1, 1800, 0.12957830727100372
1, 1900, 0.13488036394119263
1, 2000, 0.08077806234359741
1, 2100, 0.07712303847074509
2, 0, 0.11894336342811584
2, 1, 0.10277622938156128
2, 100, 0.11103533953428268
2, 200, 0.15367724001407623
2, 300, 0.10893379151821136
2, 400, 0.13615158200263977
2, 500, 0.16890057921409607
2, 600, 0.11883405596017838
2, 700, 0.11111126840114594
2, 800, 0.20684051513671875
2, 900, 0.15288704633712769
2, 1000, 0.09645437449216843
2, 1100, 0.1065521165728569
2, 1200, 0.10858154296875
2, 1300, 0.0896383672952652
2, 1400, 0.12173904478549957
2, 1500, 0.06215116009116173
2, 1600, 0.13397116959095
2, 1700, 0.07478660345077515
2, 1800, 0.09148559719324112
2, 1900, 0.08756881952285767
2, 2000, 0.10476210713386536
2, 2100, 0.09981374442577362
3, 0, 0.1140344887971878
3, 1, 0.11747684329748154
3, 100, 0.10969910770654678
3, 200, 0.07413379848003387
3, 300, 0.088653065264225
3, 400, 0.19721893966197968
3, 500, 0.08698724955320358
3, 600, 0.07012563943862915
3, 700, 0.09555111825466156
3, 800, 0.08833077549934387
3, 900, 0.12067706882953644
3, 1000, 0.09888061881065369
3, 1100, 0.16090136766433716
3, 1200, 0.1197928935289383
3, 1300, 0.09436342120170593
3, 1400, 0.07389034330844879
3, 1500, 0.08852644264698029
3, 1600, 0.15741267800331116
3, 1700, 0.1945183128118515
3, 1800, 0.07182639837265015
3, 1900, 0.08868061751127243
3, 2000, 0.10508333891630173
3, 2100, 0.10384642332792282
4, 0, 0.12128366529941559
4, 1, 0.11945700645446777
4, 100, 0.11665644496679306
4, 200, 0.13104161620140076
4, 300, 0.10745777189731598
4, 400, 0.1042151227593422
4, 500, 0.09622044861316681
4, 600, 0.10914093255996704
4, 700, 0.18410873413085938
4, 800, 0.1372239887714386
4, 900, 0.10251821577548981
4, 1000, 0.14641916751861572
4, 1100, 0.08312496542930603
4, 1200, 0.09846767783164978
4, 1300, 0.08085983246564865
4, 1400, 0.09261953085660934
4, 1500, 0.07732942700386047
4, 1600, 0.06503797322511673
4, 1700, 0.07599209994077682
4, 1800, 0.0790681540966034
4, 1900, 0.16130660474300385
4, 2000, 0.10338423401117325
4, 2100, 0.10799513757228851
5, 0, 0.1208023652434349
5, 1, 0.11124417930841446
5, 100, 0.13818255066871643
5, 200, 0.11564753204584122
5, 300, 0.11450846493244171
5, 400, 0.08958849310874939
5, 500, 0.07274409383535385
5, 600, 0.08350509405136108
5, 700, 0.11431228369474411
5, 800, 0.12025332450866699
5, 900, 0.0966746136546135
5, 1000, 0.11154821515083313
5, 1100, 0.11158695816993713
5, 1200, 0.17014558613300323
5, 1300, 0.06966570764780045
5, 1400, 0.06840569525957108
5, 1500, 0.07865317165851593
5, 1600, 0.1352386474609375
5, 1700, 0.10099012404680252
5, 1800, 0.0885845348238945
5, 1900, 0.10873882472515106
5, 2000, 0.13686074316501617
5, 2100, 0.12950561940670013
