 1,  0,  0.17797668278217316
 1,  1,  0.2920159101486206
 1,  100,  0.1520579755306244
 1,  200,  0.09782062470912933
 1,  300,  0.12966789305210114
 1,  400,  0.16395099461078644
 1,  500,  0.1558540314435959
 1,  600,   0.07902175188064575
 1,  700,  0.1519622802734375
 1,  800,  0.10114948451519012
 1,  900,  0.09251512587070465
 1,  1000,  0.09556316584348679
 1,  1100,  0.13866597414016724
 1,  1200,  0.0777277871966362
 1,  1300,  0.08827830106019974
 1,  1400,  0.1291487067937851
 1,  1500,  0.13372930884361267
 1,  1600,  0.07381810992956161
 1,  1700,  0.0934278666973114
 1,  1800,  0.13409282267093658
 1,  1900,  0.15249836444854736
 1,  2000,  0.07735000550746918
 1,  2100,  0.12230950593948364
 2,  0,  0.10934440791606903
 2,  1,  0.0792919173836708
 2,  100,  0.09315276145935059
 2,  200,  0.10691091418266296
 2,  300,  0.10289014875888824
 2,  400,  0.1218031495809555
 2,  500,  0.10040321946144104
 2,  600,  0.08404989540576935
 2,  700,  0.11641665548086166
 2,  800,  0.10840043425559998
 2,  900,  0.08789877593517303
 2,  1000,  0.14527319371700287
 2,  1100,  0.08701551705598831
 2,  1200,  0.12237276881933212
 2,  1300,  0.0853685736656189
 2,  1400,  0.13619446754455566
 2,  1500,  0.11385482549667358
 2,  1600,  0.132247656583786
 2,  1700,  0.10876993089914322
 2,  1800,  0.13827791810035706
 2,  1900,  0.08074508607387543
 2,  2000,  0.1316029131412506
 2,  2100,  0.12356067448854446
 3,  0,  0.11291585862636566
 3,  1,  0.16513532400131226
 3,  100,  0.08206795901060104
 3,  200,  0.09242071211338043
 3,  300,  0.06701169908046722
 3,  400,  0.16090735793113708
 3,  500,  0.08474893867969513
 3,  600,  0.15621565282344818
 3,  700,  0.08253870159387589
 3,  800,  0.11442571878433228
 3,  900,  0.09288616478443146
 3,  1000,  0.21482013165950775
 3,  1100,  0.08860168606042862
 3,  1200,  0.11574333906173706
 3,  1300,  0.09638704359531403
 3,  1400,  0.13123351335525513
 3,  1500,  0.133804053068161
 3,  1600,  0.12059280276298523
 3,  1700,  0.1208210289478302
 3,  1800,  0.15470007061958313
 3,  1900,  0.10387393087148666
 3,  2000,  0.09212279319763184
 3,  2100,  0.08036714792251587
 4,  0,  0.08326169848442078
 4,  1,  0.10734924674034119
 4,  100,  0.08946142345666885
 4,  200,  0.05406200513243675
 4,  300,  0.10816287994384766
 4,  400,  0.1696498841047287
 4,  500,  0.08304475992918015
 4,  600,  0.0797809287905693
 4,  700,  0.08033282309770584
 4,  800,  0.06035297363996506
 4,  900,  0.10838466882705688
 4,  1000,  0.10005804151296616
 4,  1100,  0.1005745530128479
 4,  1200,  0.10973098874092102
 4,  1300,  0.06718793511390686
 4,  1400,  0.11526451259851456
 4,  1500,  0.10806607455015182
 4,  1600,  0.11372006684541702
 4,  1700,  0.09215500950813293
 4,  1800,  0.12056268751621246
 4,  1900,  0.14360938966274261
 4,  2000,  0.09200412034988403
 4,  2100,  0.12074746936559677
 5,  0,  0.1883726567029953
 5,  1,  0.1384885460138321
 5,  100,  0.11732912808656693
 5,  200,  0.10140381753444672
 5,  300,  0.08127845823764801
